Month,Product,Complaint count,Previous 6-month average,Percentage growth,Trend status
2017-04-01,Student loan,18,22.0,-18.181818181818183,Stable
2017-05-01,Student loan,11,23.333333333333332,-52.85714285714286,Decreasing
2017-06-01,Student loan,17,24.0,-29.166666666666668,Decreasing
2017-07-01,Student loan,8,25.666666666666668,-68.83116883116884,Decreasing
2017-08-01,Student loan,11,15.833333333333334,-30.526315789473685,Decreasing
2017-09-01,Student loan,10,13.833333333333334,-27.710843373493976,Decreasing
2017-10-01,Student loan,9,12.5,-28.000000000000004,Decreasing
2017-11-01,Student loan,7,11.0,-36.36363636363637,Decreasing
2017-12-01,Student loan,5,10.333333333333334,-51.61290322580645,Decreasing
2018-01-01,Student loan,10,8.333333333333334,19.999999999999993,Stable
2018-02-01,Student loan,8,8.666666666666666,-7.692307692307685,Stable
2018-03-01,Student loan,8,8.166666666666666,-2.040816326530605,Stable
2018-04-01,Student loan,11,7.833333333333333,40.42553191489362,Moderate growth
2018-05-01,Student loan,11,8.166666666666666,34.69387755102042,Moderate growth
2018-06-01,Student loan,5,8.833333333333334,-43.39622641509434,Decreasing
2018-07-01,Student loan,9,8.833333333333334,1.886792452830182,Stable
2018-08-01,Student loan,10,8.666666666666666,15.384615384615394,Stable
2018-09-01,Student loan,5,9.0,-44.44444444444444,Decreasing
2018-10-01,Student loan,10,8.5,17.647058823529413,Stable
2018-11-01,Student loan,5,8.333333333333334,-40.0,Decreasing
2018-12-01,Student loan,3,7.333333333333333,-59.09090909090909,Decreasing
2019-01-01,Student loan,11,7.0,57.14285714285714,High growth
2019-02-01,Student loan,5,7.333333333333333,-31.818181818181817,Decreasing
2019-03-01,Student loan,10,6.5,53.84615384615385,High growth
2019-04-01,Student loan,3,7.333333333333333,-59.09090909090909,Decreasing
2019-05-01,Student loan,8,6.166666666666667,29.729729729729726,Moderate growth
2019-06-01,Student loan,8,6.666666666666667,19.999999999999996,Stable
2019-07-01,Student loan,7,7.5,-6.666666666666667,Stable
2019-08-01,Student loan,4,6.833333333333333,-41.46341463414634,Decreasing
2019-09-01,Student loan,3,6.666666666666667,-55.00000000000001,Decreasing
2019-10-01,Student loan,3,5.5,-45.45454545454545,Decreasing
2019-11-01,Student loan,5,5.5,-9.090909090909092,Stable
2019-12-01,Student loan,3,5.0,-40.0,Decreasing
2020-01-01,Student loan,6,4.166666666666667,43.999999999999986,Moderate growth
2020-02-01,Student loan,5,4.0,25.0,Moderate growth
2020-03-01,Student loan,11,4.166666666666667,164.0,Critical growth
2020-04-01,Student loan,5,5.5,-9.090909090909092,Stable
2020-05-01,Student loan,2,5.833333333333333,-65.71428571428571,Decreasing
2020-06-01,Student loan,6,5.333333333333333,12.500000000000005,Stable
2020-07-01,Student loan,3,5.833333333333333,-48.57142857142857,Decreasing
2020-08-01,Student loan,4,5.333333333333333,-24.999999999999993,Stable
2020-09-01,Student loan,3,5.166666666666667,-41.935483870967744,Decreasing
2020-10-01,Student loan,5,3.8333333333333335,30.43478260869565,Moderate growth
2020-11-01,Student loan,4,3.8333333333333335,4.347826086956517,Stable
2020-12-01,Student loan,6,4.166666666666667,43.999999999999986,Moderate growth
2021-01-01,Student loan,7,4.166666666666667,67.99999999999999,High growth
2021-02-01,Student loan,2,4.833333333333333,-58.620689655172406,Decreasing
2021-03-01,Student loan,4,4.5,-11.11111111111111,Stable
2021-04-01,Student loan,6,4.666666666666667,28.571428571428566,Moderate growth
2021-05-01,Student loan,3,4.833333333333333,-37.93103448275862,Decreasing
2021-06-01,Student loan,4,4.666666666666667,-14.28571428571429,Stable
2021-07-01,Student loan,3,4.333333333333333,-30.769230769230766,Decreasing
2021-09-01,Student loan,4,3.6666666666666665,9.090909090909095,Stable
2021-10-01,Student loan,5,4.0,25.0,Moderate growth
2021-11-01,Student loan,2,4.166666666666667,-52.0,Decreasing
2021-12-01,Student loan,5,3.5,42.857142857142854,Moderate growth
2022-01-01,Student loan,9,3.8333333333333335,134.78260869565216,Critical growth
2022-02-01,Student loan,3,4.666666666666667,-35.71428571428572,Decreasing
2022-03-01,Student loan,7,4.666666666666667,49.999999999999986,Moderate growth
2022-04-01,Student loan,11,5.166666666666667,112.9032258064516,Critical growth
2022-05-01,Student loan,5,6.166666666666667,-18.918918918918923,Stable
2022-06-01,Student loan,4,6.666666666666667,-40.0,Decreasing
2022-07-01,Student loan,6,6.5,-7.6923076923076925,Stable
2022-08-01,Student loan,6,6.0,0.0,Stable
2022-09-01,Student loan,12,6.5,84.61538461538461,High growth
2022-10-01,Student loan,19,7.333333333333333,159.0909090909091,Critical growth
2022-11-01,Student loan,10,8.666666666666666,15.384615384615394,Stable
2022-12-01,Student loan,6,9.5,-36.84210526315789,Decreasing
2023-01-01,Student loan,4,9.833333333333334,-59.32203389830508,Decreasing
2023-02-01,Student loan,9,9.5,-5.263157894736842,Stable
2023-03-01,Student loan,10,10.0,0.0,Stable
2023-04-01,Student loan,3,9.666666666666666,-68.9655172413793,Decreasing
2023-05-01,Student loan,9,7.0,28.57142857142857,Moderate growth
2023-06-01,Student loan,4,6.833333333333333,-41.46341463414634,Decreasing
2023-07-01,Student loan,7,6.5,7.6923076923076925,Stable
2023-08-01,Student loan,10,7.0,42.857142857142854,Moderate growth
2023-09-01,Student loan,10,7.166666666666667,39.534883720930225,Moderate growth
2023-10-01,Student loan,25,7.166666666666667,248.83720930232553,Critical growth
2023-11-01,Student loan,15,10.833333333333334,38.46153846153845,Moderate growth
2023-12-01,Student loan,15,11.833333333333334,26.76056338028168,Moderate growth
2024-01-01,Student loan,15,13.666666666666666,9.756097560975615,Stable
2024-02-01,Student loan,16,15.0,6.666666666666667,Stable
2024-03-01,Student loan,17,16.0,6.25,Stable
2024-04-01,Student loan,22,17.166666666666668,28.155339805825236,Moderate growth
2024-05-01,Student loan,18,16.666666666666668,7.999999999999992,Stable
2024-06-01,Student loan,18,17.166666666666668,4.854368932038828,Stable
2024-07-01,Student loan,5,17.666666666666668,-71.69811320754718,Decreasing
2024-08-01,Student loan,6,16.0,-62.5,Decreasing
2024-09-01,Student loan,23,14.333333333333334,60.46511627906976,High growth
2024-10-01,Student loan,12,15.333333333333334,-21.73913043478261,Stable
2024-11-01,Student loan,8,13.666666666666666,-41.46341463414634,Decreasing
2024-12-01,Student loan,15,12.0,25.0,Moderate growth
2025-01-01,Student loan,20,11.5,73.91304347826086,High growth
2025-02-01,Student loan,19,14.0,35.714285714285715,Moderate growth
2025-03-01,Student loan,47,16.166666666666668,190.72164948453607,Critical growth
2025-04-01,Student loan,27,20.166666666666668,33.88429752066115,Moderate growth
2025-05-01,Student loan,24,22.666666666666668,5.882352941176465,Stable
2025-06-01,Student loan,18,25.333333333333332,-28.947368421052627,Decreasing
2025-07-01,Student loan,10,25.833333333333332,-61.29032258064516,Decreasing
2025-08-01,Student loan,15,24.166666666666668,-37.931034482758626,Decreasing
2025-09-01,Student loan,22,23.5,-6.382978723404255,Stable
2025-10-01,Student loan,22,19.333333333333332,13.79310344827587,Stable
2025-11-01,Student loan,11,18.5,-40.54054054054054,Decreasing
2025-12-01,Student loan,19,16.333333333333332,16.32653061224491,Stable
2026-01-01,Student loan,31,16.5,87.87878787878788,High growth
2026-02-01,Student loan,17,20.0,-15.0,Stable
2026-03-01,Student loan,25,20.333333333333332,22.950819672131153,Stable
2026-04-01,Student loan,15,20.833333333333332,-27.999999999999996,Decreasing
2026-05-01,Student loan,3,19.666666666666668,-84.7457627118644,Decreasing
2026-06-01,Student loan,4,18.333333333333332,-78.18181818181819,Decreasing
2017-05-01,Vehicle loan or lease,3,,,Insufficient history
2017-06-01,Vehicle loan or lease,6,,,Insufficient history
2017-07-01,Vehicle loan or lease,4,,,Insufficient history
2017-08-01,Vehicle loan or lease,6,4.333333333333333,38.46153846153847,Moderate growth
2017-09-01,Vehicle loan or lease,7,4.75,47.368421052631575,Moderate growth
2017-10-01,Vehicle loan or lease,4,5.2,-23.076923076923077,Stable
2017-11-01,Vehicle loan or lease,8,5.0,60.0,High growth
2017-12-01,Vehicle loan or lease,8,5.833333333333333,37.14285714285715,Moderate growth
2018-01-01,Vehicle loan or lease,7,6.166666666666667,13.513513513513509,Stable
2018-02-01,Vehicle loan or lease,5,6.666666666666667,-25.000000000000007,Decreasing
2018-03-01,Vehicle loan or lease,9,6.5,38.46153846153847,Moderate growth
2018-04-01,Vehicle loan or lease,8,6.833333333333333,17.07317073170732,Stable
2018-05-01,Vehicle loan or lease,9,7.5,20.0,Stable
2018-06-01,Vehicle loan or lease,4,7.666666666666667,-47.82608695652174,Decreasing
2018-07-01,Vehicle loan or lease,9,7.0,28.57142857142857,Moderate growth
2018-08-01,Vehicle loan or lease,6,7.333333333333333,-18.18181818181818,Stable
2018-10-01,Vehicle loan or lease,8,7.5,6.666666666666667,Stable
2018-11-01,Vehicle loan or lease,4,7.333333333333333,-45.45454545454545,Decreasing
2018-12-01,Vehicle loan or lease,4,6.666666666666667,-40.0,Decreasing
2019-01-01,Vehicle loan or lease,4,5.833333333333333,-31.428571428571423,Decreasing
2019-02-01,Vehicle loan or lease,4,5.833333333333333,-31.428571428571423,Decreasing
2019-03-01,Vehicle loan or lease,8,5.0,60.0,High growth
2019-04-01,Vehicle loan or lease,5,5.333333333333333,-6.249999999999995,Stable
2019-05-01,Vehicle loan or lease,7,4.833333333333333,44.827586206896555,Moderate growth
2019-06-01,Vehicle loan or lease,3,5.333333333333333,-43.74999999999999,Decreasing
2019-07-01,Vehicle loan or lease,8,5.166666666666667,54.83870967741935,High growth
2019-08-01,Vehicle loan or lease,3,5.833333333333333,-48.57142857142857,Decreasing
2019-09-01,Vehicle loan or lease,6,5.666666666666667,5.882352941176465,Stable
2019-10-01,Vehicle loan or lease,6,5.333333333333333,12.500000000000005,Stable
2019-11-01,Vehicle loan or lease,5,5.5,-9.090909090909092,Stable
2019-12-01,Vehicle loan or lease,6,5.166666666666667,16.12903225806451,Stable
2020-01-01,Vehicle loan or lease,4,5.666666666666667,-29.411764705882355,Decreasing
2020-02-01,Vehicle loan or lease,6,5.0,20.0,Stable
2020-03-01,Vehicle loan or lease,2,5.5,-63.63636363636363,Decreasing
2020-04-01,Vehicle loan or lease,5,4.833333333333333,3.4482758620689715,Stable
2020-05-01,Vehicle loan or lease,4,4.666666666666667,-14.28571428571429,Stable
2020-06-01,Vehicle loan or lease,8,4.5,77.77777777777779,High growth
2020-07-01,Vehicle loan or lease,8,4.833333333333333,65.51724137931035,High growth
2020-08-01,Vehicle loan or lease,7,5.5,27.27272727272727,Moderate growth
2020-09-01,Vehicle loan or lease,6,5.666666666666667,5.882352941176465,Stable
2020-10-01,Vehicle loan or lease,7,6.333333333333333,10.526315789473689,Stable
2020-11-01,Vehicle loan or lease,6,6.666666666666667,-10.000000000000004,Stable
2020-12-01,Vehicle loan or lease,4,7.0,-42.857142857142854,Decreasing
2021-01-01,Vehicle loan or lease,11,6.333333333333333,73.6842105263158,High growth
2021-02-01,Vehicle loan or lease,4,6.833333333333333,-41.46341463414634,Decreasing
2021-03-01,Vehicle loan or lease,13,6.333333333333333,105.26315789473686,Critical growth
2021-04-01,Vehicle loan or lease,6,7.5,-20.0,Stable
2021-05-01,Vehicle loan or lease,5,7.333333333333333,-31.818181818181817,Decreasing
2021-06-01,Vehicle loan or lease,4,7.166666666666667,-44.18604651162791,Decreasing
2021-07-01,Vehicle loan or lease,7,7.166666666666667,-2.3255813953488413,Stable
2021-08-01,Vehicle loan or lease,3,6.5,-53.84615384615385,Decreasing
2021-09-01,Vehicle loan or lease,12,6.333333333333333,89.47368421052633,High growth
2021-10-01,Vehicle loan or lease,11,6.166666666666667,78.37837837837837,High growth
2021-11-01,Vehicle loan or lease,11,7.0,57.14285714285714,High growth
2021-12-01,Vehicle loan or lease,8,8.0,0.0,Stable
2022-01-01,Vehicle loan or lease,12,8.666666666666666,38.46153846153847,Moderate growth
2022-02-01,Vehicle loan or lease,12,9.5,26.31578947368421,Moderate growth
2022-03-01,Vehicle loan or lease,9,11.0,-18.181818181818183,Stable
2022-04-01,Vehicle loan or lease,8,10.5,-23.809523809523807,Stable
2022-05-01,Vehicle loan or lease,6,10.0,-40.0,Decreasing
2022-06-01,Vehicle loan or lease,9,9.166666666666666,-1.818181818181812,Stable
2022-07-01,Vehicle loan or lease,9,9.333333333333334,-3.5714285714285774,Stable
2022-08-01,Vehicle loan or lease,4,8.833333333333334,-54.71698113207547,Decreasing
2022-09-01,Vehicle loan or lease,2,7.5,-73.33333333333333,Decreasing
2022-10-01,Vehicle loan or lease,11,6.333333333333333,73.6842105263158,High growth
2022-11-01,Vehicle loan or lease,13,6.833333333333333,90.24390243902441,High growth
2022-12-01,Vehicle loan or lease,6,8.0,-25.0,Decreasing
2023-01-01,Vehicle loan or lease,15,7.5,100.0,Critical growth
2023-02-01,Vehicle loan or lease,12,8.5,41.17647058823529,Moderate growth
2023-03-01,Vehicle loan or lease,15,9.833333333333334,52.542372881355924,High growth
2023-04-01,Vehicle loan or lease,14,12.0,16.666666666666664,Stable
2023-05-01,Vehicle loan or lease,12,12.5,-4.0,Stable
2023-06-01,Vehicle loan or lease,8,12.333333333333334,-35.13513513513514,Decreasing
2023-07-01,Vehicle loan or lease,7,12.666666666666666,-44.73684210526315,Decreasing
2023-08-01,Vehicle loan or lease,15,11.333333333333334,32.35294117647058,Moderate growth
2023-09-01,Vehicle loan or lease,13,11.833333333333334,9.85915492957746,Stable
2023-10-01,Vehicle loan or lease,9,11.5,-21.73913043478261,Stable
2023-11-01,Vehicle loan or lease,10,10.666666666666666,-6.249999999999995,Stable
2023-12-01,Vehicle loan or lease,7,10.333333333333334,-32.25806451612904,Decreasing
2024-01-01,Vehicle loan or lease,9,10.166666666666666,-11.475409836065568,Stable
2024-02-01,Vehicle loan or lease,11,10.5,4.761904761904762,Stable
2024-03-01,Vehicle loan or lease,16,9.833333333333334,62.71186440677965,High growth
2024-04-01,Vehicle loan or lease,15,10.333333333333334,45.16129032258064,Moderate growth
2024-05-01,Vehicle loan or lease,10,11.333333333333334,-11.764705882352946,Stable
2024-06-01,Vehicle loan or lease,8,11.333333333333334,-29.411764705882355,Decreasing
2024-07-01,Vehicle loan or lease,13,11.5,13.043478260869565,Stable
2024-08-01,Vehicle loan or lease,14,12.166666666666666,15.068493150684937,Stable
2024-09-01,Vehicle loan or lease,10,12.666666666666666,-21.052631578947363,Stable
2024-10-01,Vehicle loan or lease,14,11.666666666666666,20.000000000000007,Stable
2024-11-01,Vehicle loan or lease,11,11.5,-4.3478260869565215,Stable
2024-12-01,Vehicle loan or lease,21,11.666666666666666,80.0,High growth
2025-01-01,Vehicle loan or lease,15,13.833333333333334,8.43373493975903,Stable
2025-02-01,Vehicle loan or lease,16,14.166666666666666,12.941176470588239,Stable
2025-03-01,Vehicle loan or lease,9,14.5,-37.93103448275862,Decreasing
2025-04-01,Vehicle loan or lease,12,14.333333333333334,-16.279069767441865,Stable
2025-05-01,Vehicle loan or lease,21,14.0,50.0,High growth
2025-06-01,Vehicle loan or lease,17,15.666666666666666,8.510638297872344,Stable
2025-07-01,Vehicle loan or lease,19,15.0,26.666666666666668,Moderate growth
2025-08-01,Vehicle loan or lease,21,15.666666666666666,34.04255319148937,Moderate growth
2025-09-01,Vehicle loan or lease,14,16.5,-15.151515151515152,Stable
2025-10-01,Vehicle loan or lease,19,17.333333333333332,9.615384615384622,Stable
2025-11-01,Vehicle loan or lease,25,18.5,35.13513513513514,Moderate growth
2025-12-01,Vehicle loan or lease,23,19.166666666666668,19.999999999999993,Stable
2026-01-01,Vehicle loan or lease,29,20.166666666666668,43.801652892561975,Moderate growth
2026-02-01,Vehicle loan or lease,17,21.833333333333332,-22.137404580152666,Stable
2026-03-01,Vehicle loan or lease,18,21.166666666666668,-14.960629921259846,Stable
2026-04-01,Vehicle loan or lease,7,21.833333333333332,-67.93893129770993,Decreasing
2026-05-01,Vehicle loan or lease,5,19.833333333333332,-74.78991596638656,Decreasing
2026-06-01,Vehicle loan or lease,2,16.5,-87.87878787878788,Decreasing
